time_days,hour,level_m,level_min_m,level_max_m,price,flow_dbar_m3h,flow_dn1_m3h,flow_d1_m3h,pressure_p1_bar,pressure_est_p1_bar
1.2083333333333333,29,1.1680151024811218,1.0,2.0,1.0,31.706932773109227,10.141806722689068,110.08403361344538,4.341346153846153,4.310516826923077
1.25,30,1.3207928802588997,1.0,2.0,2.0,43.01470588235294,14.075630252100842,110.08403361344538,4.269831730769231,4.2265625
1.2916666666666667,31,1.4265102481121898,1.0,2.0,2.0,55.4022584033613,17.602976190476184,110.08403361344538,4.221153846153847,4.1923076923076925
1.3333333333333333,32,1.5183387270765907,1.0,2.0,2.0,55.42843137254902,17.16937441643324,110.08403361344538,4.229807692307692,4.20625
1.375,33,1.6276294498381876,1.0,2.0,2.0,46.775210084033645,14.611344537815135,110.08403361344538,4.268915264423077,4.256069711538462
1.4166666666666667,34,1.7568770226537223,1.0,2.0,2.0,42.58837535014004,12.753921568627447,110.08403361344538,4.322115384615385,4.3015625
1.4583333333333333,35,1.8982605177993521,1.0,2.0,2.0,42.39348739495799,12.711694677871153,107.57198879551821,4.344200721153846,4.323016826923077
1.5,36,1.9862459546925566,1.0,2.0,2.0,37.35294117647058,13.088235294117643,15.88235294117611,3.954326923076913,3.69194711538461
1.5416666666666667,37,1.863706850053937,1.0,2.0,2.0,38.59948646125117,11.8281746031746,0.4235294117646956,3.4547325721153848,3.446844951923077
1.5833333333333333,38,1.7432578209277236,1.0,2.0,2.0,35.908870214752596,11.765499533146592,0.0,3.4423076923076925,3.4423076923076925
1.625,39,1.619336569579288,1.0,2.0,2.0,38.89180672268909,11.764705882352942,0.0,3.428064903846154,3.4230769230769234
1.6666666666666667,40,1.4927184466019416,1.0,2.0,2.0,42.21629318394026,11.875816993464053,0.0,3.4038461538461537,3.4062499999999996
1.7083333333333333,41,1.3614145091693635,1.0,2.0,2.0,45.19276377217554,13.432119514472456,0.0,3.3654747596153847,3.384795673076923
1.75,42,1.2113673139158574,1.0,2.0,2.0,49.15966386554622,14.558823529411772,0.0,3.3461538461538463,3.364362980769231
1.7916666666666667,43,1.0491167745415317,1.0,2.0,2.0,52.11486928104579,16.285259103641458,17.886344537815663,3.586162860576927,3.405348557692311
1.8333333333333333,44,1.0554207119741101,1.0,2.0,2.0,57.87264239028941,17.39446778711484,107.56960784313726,4.155288461538462,4.144230769230769
1.875,45,1.146338996763754,1.0,2.0,2.0,55.06827731092437,17.22689075630252,110.08403361344538,4.1923076923076925,4.167367788461538
1.9166666666666667,46,1.2545846817691482,1.0,2.0,1.0,45.99873949579832,13.619047619047619,110.08403361344538,4.208713942307693,4.238221153846155
1.9583333333333333,47,1.4081378101402364,1.0,2.0,1.0,30.20609243697481,9.75098039215688,108.97254901960787,4.348938301282051,4.338822115384615
2.0,48,1.5978964401294493,1.0,2.0,1.0,21.596638655462193,7.226890756302523,68.40336134453833,4.426282051282051,4.050961538461535
2.0416666666666665,49,1.6019417475728155,1.0,2.0,1.0,17.510772642390293,5.672887488328661,27.860737628384577,3.739573317307692,3.5857271634615384
2.0833333333333335,50,1.681499460625674,1.0,2.0,1.0,15.160947712418302,5.0357376283846875,57.52922502334275,3.750300480769231,3.7211538461538463
2.125,51,1.781148867313916,1.0,2.0,1.0,13.476890756302527,4.201680672268908,57.54726890756302,3.7596153846153846,3.730769230769231
2.1666666666666665,52,1.8767529665587916,1.0,2.0,1.0,17.305602240896327,5.27964519140988,58.180578898225946,3.769230769230769,3.7381009615384615
2.2083333333333335,53,1.9505461165048545,1.0,2.0,1.0,30.18767507002806,9.57348272642392,61.60445845004676,3.7884615384615383,3.748828125
2.25,54,1.9741100323624596,1.0,2.0,1.0,44.88970588235292,13.981092436974787,38.9915966386556,3.759735576923077,3.629927884615385
2.2916666666666665,55,1.8788767529665593,1.0,2.0,2.0,56.77789449112986,17.02581699346407,25.65548552754434,3.5051582532051286,3.4903846153846154
2.3333333333333335,56,1.7583603020496215,1.0,2.0,2.0,52.8538748832866,17.197945845004664,27.20037348272644,3.5096153846153846,3.4903846153846154
2.375,57,1.6623179611650483,1.0,2.0,2.0,46.38130252100842,14.275210084033615,29.217436974789912,3.5203225160256415,3.5032752403846157
2.4166666666666665,58,1.6004584681769147,1.0,2.0,2.0,41.402941176470584,13.209757236227826,30.997899159663863,3.5288461538461537,3.5096153846153846
2.4583333333333335,59,1.5425431499460622,1.0,2.0,2.0,41.696638655462166,12.620821661998132,32.769957983193294,3.5288461538461537,3.5096153846153846
2.5,60,1.4967637540453074,1.0,2.0,2.0,40.96638655462185,12.605042016806724,34.2436974789916,3.5288461538461537,3.5096153846153846
2.5416666666666665,61,1.4496022114347358,1.0,2.0,2.0,40.4939651416122,12.165546218487394,35.98071895424835,3.5336538461538463,3.5096153846153846
2.5833333333333335,62,1.4206445523193094,1.0,2.0,2.0,35.89773731714907,11.089775910364136,37.343323996265184,3.5384615384615383,3.518449519230769
2.625,63,1.3996763754045307,1.0,2.0,2.0,34.48004201680675,11.764705882352942,38.23004201680671,3.5384615384615383,3.519230769230769
2.6666666666666665,64,1.3632686084142396,1.0,2.0,2.0,40.95480859010276,12.635387488328663,38.65695611577965,3.5336538461538463,3.5096153846153846
2.7083333333333335,65,1.3285463861920168,1.0,2.0,2.0,43.090732959850634,14.547572362278231,39.14736227824464,3.5336538461538463,3.5096153846153846
2.75,66,1.2746763754045307,1.0,2.0,2.0,46.86974789915967,15.220588235294118,40.010504201680675,3.5240384615384617,3.5048076923076925
2.7916666666666665,67,1.2143001618122975,1.0,2.0,2.0,52.78060224089637,16.13471055088701,40.33604108309991,3.5144230769230766,3.490444711538461
2.8333333333333335,68,1.1405070118662355,1.0,2.0,2.0,57.25840336134461,18.368394024276384,40.6902427637722,3.5,3.480769230769231
2.875,69,1.060477346278317,1.0,2.0,2.0,52.132352941176464,16.41806722689075,42.179621848739515,3.5118088942307693,3.487770432692308
2.9166666666666665,70,1.023462783171521,1.0,2.0,2.0,46.7727124183007,13.789962651727379,62.3282446311854,3.8448016826923075,3.657151442307692
2.9583333333333335,71,1.0880528586839269,1.0,2.0,1.0,30.50898692810449,9.750116713351984,80.20100373482727,3.8894230769230766,3.8605769230769234
3.0,72,1.2055016181229778,1.0,2.0,1.0,20.504201680672264,6.68067226890756,79.24369747899159,3.9278846153846154,3.8997596153846157
3.0416666666666665,73,1.3404126213592231,1.0,2.0,1.0,17.018534080298785,5.881232492997199,78.66598972922503,3.9471153846153846,3.9230769230769234
3.0833333333333335,74,1.4887405609492996,1.0,2.0,1.0,14.483520074696527,5.043417366946779,78.15443510737629,3.9615384615384617,3.9326923076923075
3.125,75,1.6317758899676376,1.0,2.0,1.0,12.657563025210086,4.254201680672269,77.75735294117648,3.9759615384615383,3.9519230769230766
3.1666666666666665,76,1.7804746494066888,1.0,2.0,1.0,17.101353874883323,5.544864612511687,78.26237161531282,3.9951923076923075,3.9615384615384617
3.2083333333333335,77,1.904395900755124,1.0,2.0,1.0,30.089659197012153,9.065382819794587,81.21650326797393,3.9903846153846154,3.972626201923077
3.25,78,1.970064724919094,1.0,2.0,1.0,45.940126050420176,14.086134453781495,48.83403361344578,3.978185096153846,3.7352163461538463
3.2916666666666665,79,1.8748314455231943,1.0,2.0,2.0,59.26428571428574,17.412815126050408,25.79040616246493,3.4940805288461534,3.4903846153846154
3.3333333333333335,80,1.7502696871628907,1.0,2.0,2.0,58.15546218487397,15.978851540616244,26.895378151260505,3.471153846153847,3.4903846153846154
3.375,81,1.649271844660194,1.0,2.0,2.0,47.84663865546216,14.852941176470578,28.844537815126063,3.4846153846153856,3.5048076923076925
3.4166666666666665,82,1.5819174757281556,1.0,2.0,2.0,41.60233426704011,13.075770308123241,31.26302521008405,3.5140624999999996,3.5096153846153846
3.4583333333333335,83,1.5279800431499455,1.0,2.0,2.0,41.86514939309061,12.84740896358543,32.65623249299719,3.5288461538461537,3.5096153846153846
3.5,84,1.4822006472491907,1.0,2.0,2.0,41.09243697478994,12.752100840336134,34.15966386554622,3.5288461538461537,3.5096153846153846
3.5416666666666665,85,1.4404665587918017,1.0,2.0,2.0,37.323837535014015,11.213118580765647,35.68235294117645,3.5384615384615383,3.5151742788461533
3.5833333333333335,86,1.4093176914778858,1.0,2.0,2.0,37.016657329598495,11.813398692810463,37.294117647058826,3.5384615384615383,3.5240384615384617
3.625,87,1.3853155339805825,1.0,2.0,2.0,36.03991596638656,11.344537815126053,38.188025210084035,3.5384615384615383,3.519230769230769
3.6666666666666665,88,1.3557173678532903,1.0,2.0,2.0,39.13464985994397,12.193510737628383,38.65471521942111,3.5384615384615383,3.519230769230769
3.7083333333333335,89,1.3220738942826318,1.0,2.0,2.0,43.22623249299717,13.81753034547152,39.10646591970122,3.5335236378205126,3.5096153846153846
3.75,90,1.27123786407767,1.0,2.0,2.0,48.94957983193277,14.44327731092437,39.96848739495798,3.525841346153846,3.5096153846153846
3.7916666666666665,91,1.2102885652642934,1.0,2.0,2.0,49.84047619047612,16.676867413632127,40.84208683473389,3.519230769230769,3.5
3.8333333333333335,92,1.1321467098166125,1.0,2.0,2.0,58.93837535014009,17.306769374416447,41.74313725490197,3.5096153846153846,3.4903846153846154
3.875,93,1.0551173139158576,1.0,2.0,2.0,53.21428571428568,16.50210084033613,43.61869747899161,3.5288461538461537,3.500030048076923
3.9166666666666665,94,1.0194174757281553,1.0,2.0,2.0,42.59327731092444,13.67703081232497,65.32539682539633,3.849579326923076,3.6728365384615373
3.9583333333333335,95,1.092907227615965,1.0,2.0,1.0,32.26680672268906,9.07233893557422,80.60971055088703,3.9013521634615382,3.875
4.0,96,1.2135922330097089,1.0,2.0,1.0,20.756302521008415,6.722689075630252,79.83193277310924,3.9394230769230774,3.913942307692308
4.041666666666667,97,1.3502899137001085,1.0,2.0,1.0,17.125163398692788,5.214449112978512,79.26073762838466,3.9663461538461537,3.9423076923076925
4.083333333333333,98,1.4931229773462786,1.0,2.0,1.0,15.233006535947716,5.032586367880485,78.66535947712418,3.9711538461538463,3.9519230769230766
4.125,99,1.642597087378642,1.0,2.0,1.0,13.58193277310922,4.55357142857144,77.79936974789915,3.980769230769231,3.9615384615384617
4.166666666666667,100,1.7887001078748648,1.0,2.0,1.0,17.64197012138186,5.870168067226882,77.78907563025209,3.987980769230769,3.9663461538461537
4.208333333333333,101,1.9092502696871607,1.0,2.0,1.0,29.14470121381867,9.26428571428566,80.18942577030786,4.014423076923077,3.9663461538461537
4.25,102,1.9741100323624596,1.0,2.0,1.0,46.72268907563034,13.571428571428594,51.0609243697475,3.7933894230769223,3.7282451923076922
4.291666666666667,103,1.881674757281552,1.0,2.0,2.0,57.36223155929039,17.46323529411763,24.45009337068167,3.5,3.484044471153846
4.333333333333333,104,1.7602481121898603,1.0,2.0,2.0,56.01055088702143,17.080532212885156,25.919140989729204,3.487980769230769,3.488221153846154
4.375,105,1.657564724919094,1.0,2.0,2.0,44.957983193277315,14.863445378151262,27.9936974789916,3.519230769230769,3.4951923076923075
4.416666666666667,106,1.5883899676375401,1.0,2.0,2.0,41.105835667600395,12.988702147525697,29.659990662931868,3.5109375,3.5096153846153846
4.458333333333333,107,1.5295981661272928,1.0,2.0,2.0,43.68006535947724,13.057189542483686,31.679108309990625,3.498188530219778,3.5096153846153846
4.5,108,1.4720873786407762,1.0,2.0,2.0,41.47058823529415,13.445378151260504,33.466386554621835,3.5288461538461537,3.5096153846153846
4.541666666666667,109,1.4259034519956848,1.0,2.0,2.0,40.754894179894144,11.979365079365033,35.246848739495825,3.5298162774725275,3.5130108173076926
4.583333333333333,110,1.3922599784250276,1.0,2.0,2.0,38.325038904450665,10.976984126984132,37.01848739495795,3.5383756868131866,3.519230769230769
4.625,111,1.3609425566343045,1.0,2.0,2.0,36.33928571428579,11.853991596638668,38.4768907563025,3.5300330528846158,3.5248497596153845
4.666666666666667,112,1.3330636461704417,1.0,2.0,2.0,42.081699346405195,12.638608776844077,39.84635854341739,3.5259615384615386,3.5221153846153843
4.708333333333333,113,1.2913295577130526,1.0,2.0,2.0,46.02798786181139,14.541830065359482,40.733543417366946,3.5384615384615383,3.519230769230769
4.75,114,1.249595469255663,1.0,2.0,2.0,45.58823529411786,13.88655462184876,41.60714285714287,3.5384615384615383,3.519230769230769
4.791666666666667,115,1.187634843581445,1.0,2.0,2.0,51.84953314659207,17.049906629318354,42.50725957049488,3.5270432692307683,3.5096153846153846
4.833333333333333,116,1.1161003236245957,1.0,2.0,2.0,54.74070961718018,17.042063492063487,44.39710550887021,3.5096153846153846,3.5063701923076924
4.875,117,1.043487055016181,1.0,2.0,2.0,56.0399159663865,17.09558823529409,48.030462184873976,3.506430288461539,3.519230769230769
4.916666666666667,118,1.0113268608414239,1.0,2.0,2.0,42.826984126983945,13.154154995331439,67.65415499533198,3.8822716346153854,3.6978365384615386
4.958333333333333,119,1.0977615965480039,1.0,2.0,1.0,30.493440709617264,9.113468720821675,81.86725023342672,3.9230769230769234,3.8990384615384617
5.0,120,1.2176375404530744,1.0,2.0,1.0,21.218487394957982,6.722689075630252,80.25210084033613,3.9471153846153846,3.9230769230769234
5.041666666666667,121,1.3549757281553407,1.0,2.0,1.0,17.463842203548083,5.882352941176471,79.34523809523809,3.9615384615384617,3.9423076923076925
5.083333333333333,122,1.500404530744335,1.0,2.0,1.0,15.832679738562154,5.042016806722689,78.43837535014009,3.9711538461538463,3.9519230769230766
5.125,123,1.6479571197410998,1.0,2.0,1.0,13.865546218487395,4.201680672268908,77.53151260504204,3.9903846153846154,3.9663461538461537
